high,medium,low,listing_id
0.0056,0.0694,0.925,6818030
0.1754,0.335,0.4896,6876936
0.077,0.2008,0.7222,6866130
0.012,0.0476,0.9404,6854989
0.0206,0.221,0.7584,6837534
0.0656,0.2402,0.6942,6842199
0.0132,0.2032,0.7836,7168015
0.0098,0.2092,0.781,6842994
0.0352,0.7606,0.2042,6900302
0.3528,0.362,0.2852,6918996
0.0024,0.0218,0.9758,6898230
0.0126,0.2012,0.7862,6917741
0.0158,0.1968,0.7874,6920017
0.0418,0.0528,0.9054,6898258
0.4766,0.2128,0.3106,7227325
0.1104,0.391,0.4986,6892313
0.0012,0.0076,0.9912,6874747
0.0372,0.1442,0.8186,6865544
0.4126,0.181,0.4064,6843598
0.0038,0.012,0.9842,6846299
0.0006,0.0078,0.9916,6863207
0.085,0.337,0.578,6905535
0.0636,0.2036,0.7328,6908757
0.0458,0.385,0.5692,6893722
0.0128,0.0512,0.936,7151860
0.204,0.2956,0.5004,6902644
0.002,0.0198,0.9782,6888546
0.246,0.6928,0.0612,6861835
0.1364,0.341,0.5226,6886230
0.1678,0.2988,0.5334,6862625
0.0008,0.0168,0.9824,6911857
0.0542,0.2778,0.668,6815225
0.1014,0.3384,0.5602,7099782
0.0128,0.113,0.8742,6842118
0.0466,0.1164,0.837,6940016
0.0136,0.1848,0.8016,6864526
0.024,0.2172,0.7588,6893474
0.0314,0.1984,0.7702,6901940
0.1212,0.312,0.5668,6840861
0.1398,0.3966,0.4636,6886024
0.002,0.0158,0.9822,6929048
0.2012,0.229,0.5698,7210450
0.006,0.0496,0.9444,6921122
0.0394,0.3012,0.6594,6935244
0.0906,0.3296,0.5798,6825001
0.0744,0.1664,0.7592,6840435
0.3822,0.4002,0.2176,6914911
0.2162,0.3864,0.3974,6917769
0.0034,0.0168,0.9798,6863232
0.0338,0.2556,0.7106,6945196
0.0376,0.2328,0.7296,6829306
0.093,0.2922,0.6148,6938052
0.0036,0.0286,0.9678,6853550
0.1748,0.4036,0.4216,6814798
0.014,0.0802,0.9058,6848863
0.0504,0.537,0.4126,6910940
0.0358,0.266,0.6982,6818829
0.0438,0.2588,0.6974,6927243
0.003,0.029,0.968,6944144
0.2924,0.1938,0.5138,7121312
0.0294,0.0794,0.8912,6853650
0.0008,0.0102,0.989,6917241
0.01,0.0332,0.9568,6885497
0.0214,0.5624,0.4162,6933480
0.0162,0.2084,0.7754,6937171
0.0004,0.0078,0.9918,6881298
0.0768,0.4786,0.4446,6823677
0.0722,0.2626,0.6652,6837647
0.019,0.1536,0.8274,6889289
0.0412,0.1548,0.804,6820338
0.0338,0.3688,0.5974,6938447
0.0162,0.0716,0.9122,7121016
0.0312,0.4098,0.559,6850244
0.2298,0.3684,0.4018,6916920
0.1124,0.2762,0.6114,6844218
0.0022,0.0206,0.9772,6911414
0.0116,0.0378,0.9506,7143785
0.0518,0.28,0.6682,6852883
0.0172,0.135,0.8478,6940563
0.058,0.3296,0.6124,6878806
0.0958,0.6434,0.2608,6873166
0.0214,0.1046,0.874,6940379
0.0004,0.0048,0.9948,6900251
0.0358,0.4446,0.5196,6890463
0.0242,0.4662,0.5096,6828507
0.0432,0.2408,0.716,6929457
0.059,0.1652,0.7758,6874530
0.0006,0.0102,0.9892,6917496
0.0202,0.087,0.8928,6919497
0.0534,0.2298,0.7168,6935492
0.0152,0.1236,0.8612,6887190
0.0212,0.4322,0.5466,7098218
0.013,0.1122,0.8748,6899782
0.002,0.0122,0.9858,6828020
0.022,0.1306,0.8474,6902933
0.015,0.0748,0.9102,6904149
0.1404,0.346,0.5136,6920676
0.0022,0.0192,0.9786,6843405
0.0008,0.0086,0.9906,6884929
0.0088,0.0242,0.967,6898232
0.0318,0.4384,0.5298,6943723
0.0174,0.1224,0.8602,6890023
0.0672,0.2454,0.6874,6895903
0.367,0.4632,0.1698,6869073
0.0378,0.5522,0.41,6862691
0.0588,0.1962,0.745,6874299
0.3912,0.3628,0.246,6874123
0.0514,0.1844,0.7642,6924852
0.0714,0.3438,0.5848,7127661
0.1086,0.1906,0.7008,7227305
0.0582,0.3288,0.613,6822259
0.0178,0.7056,0.2766,6898552
0.344,0.3392,0.3168,6948387
0.1006,0.5596,0.3398,6820977
0.0222,0.3886,0.5892,6921721
0.0012,0.0278,0.971,6935608
0.0908,0.178,0.7312,6918170
0.04,0.353,0.607,6886971
0.0284,0.0902,0.8814,7159453
0.0072,0.0454,0.9474,6874965
0.126,0.5372,0.3368,6832814
0.279,0.4086,0.3124,6919171
0.0484,0.238,0.7136,6834558
0.0354,0.1606,0.804,6853428
0.1316,0.3598,0.5086,6911949
0.2376,0.3912,0.3712,6868908
0.0668,0.3016,0.6316,6935681
0.0002,0.006,0.9938,6846750
0.2768,0.5132,0.21,6912152
0.0376,0.2892,0.6732,6933392
0.0156,0.1104,0.874,6923264
0.198,0.3782,0.4238,6844796
0.1378,0.3732,0.489,7200898
0.4678,0.3202,0.212,6839816
0.2672,0.4266,0.3062,6933885
0.0202,0.1514,0.8284,6852697
0.0248,0.0512,0.924,6925991
0.6566,0.2022,0.1412,6892156
0.102,0.2918,0.6062,6868986
0.0384,0.1762,0.7854,6830511
0.0092,0.0542,0.9366,6946354
0.1984,0.579,0.2226,7170885
0.0208,0.2342,0.745,6885965
0.0238,0.1576,0.8186,6927904
0.0206,0.0714,0.908,6889346
0.007,0.028,0.965,6901901
0.0108,0.052,0.9372,6926198
0.0886,0.3862,0.5252,7217124
0.2536,0.6672,0.0792,6865503
0.0,0.003,0.997,6881223
0.0168,0.1038,0.8794,6925062
0.0286,0.2246,0.7468,6850007
0.0204,0.0468,0.9328,6827834
0.475,0.3246,0.2004,6923043
0.0486,0.2182,0.7332,6834655
0.0952,0.5342,0.3706,6830176
0.0242,0.2786,0.6972,6930598
0.4328,0.18,0.3872,6931787
0.1616,0.327,0.5114,6827222
0.1632,0.3036,0.5332,6877463
0.017,0.1164,0.8666,6830374
0.0472,0.0684,0.8844,6873152
0.1624,0.2356,0.602,6856070
0.0618,0.1986,0.7396,6847729
0.248,0.5042,0.2478,6861005
0.0114,0.0636,0.925,6916883
0.2634,0.3572,0.3794,6943815
0.0254,0.088,0.8866,6878048
0.1178,0.3378,0.5444,6912211
0.0306,0.1406,0.8288,6880137
0.004,0.0368,0.9592,7150363
0.053,0.3328,0.6142,6900325
0.0538,0.1898,0.7564,6933644
0.0376,0.1248,0.8376,6825250
0.0568,0.2988,0.6444,6943085
0.1544,0.378,0.4676,6878522
0.0152,0.1968,0.788,6819633
0.1202,0.3364,0.5434,7179766
0.1966,0.424,0.3794,6917897
0.1286,0.472,0.3994,6927285
0.0498,0.1676,0.7826,6912607
0.0768,0.3096,0.6136,6865315
0.0058,0.0382,0.956,6871453
0.0844,0.199,0.7166,6892443
0.0448,0.195,0.7602,6911242
0.0862,0.6388,0.275,7096383
0.048,0.2226,0.7294,7103545
0.02,0.1706,0.8094,6825391
0.1562,0.5244,0.3194,6938293
0.0016,0.0374,0.961,6921634
0.0498,0.2518,0.6984,6843143
0.1108,0.3552,0.534,6868631
0.3594,0.2986,0.342,6843353
0.115,0.633,0.252,6896294
0.0482,0.3018,0.65,6923641
0.0986,0.247,0.6544,6834537
0.0044,0.0206,0.975,6828127
0.0824,0.3846,0.533,6881271
0.4838,0.3672,0.149,6942995
0.0498,0.3498,0.6004,6945182
0.017,0.1338,0.8492,6851987
0.0464,0.1878,0.7658,7207714
0.0,0.0058,0.9942,6877301
0.0072,0.089,0.9038,6817781
0.0008,0.0158,0.9834,6905323
0.0748,0.3266,0.5986,6886275
0.005,0.0384,0.9566,6930503
0.1416,0.4448,0.4136,6878115
0.0098,0.0342,0.956,6879366
0.0052,0.0598,0.935,6940910
0.0552,0.2482,0.6966,7234009
0.0328,0.119,0.8482,6870908
0.001,0.016,0.983,6898475
0.1566,0.5764,0.267,6907318
0.019,0.0962,0.8848,6824091
0.0868,0.133,0.7802,6909254
0.0188,0.1014,0.8798,7096123
0.3822,0.4496,0.1682,6834443
0.2736,0.3374,0.389,6874027
0.0448,0.3014,0.6538,6875732
0.0448,0.1604,0.7948,6849934
0.0224,0.222,0.7556,6898649
0.0672,0.5222,0.4106,6942644
0.0944,0.519,0.3866,7093097
0.0048,0.1116,0.8836,6892479
0.003,0.011,0.986,6884901
0.1144,0.3706,0.515,6853539
0.1028,0.5994,0.2978,6932102
0.009,0.0886,0.9024,6814405
0.0288,0.1224,0.8488,7066818
0.0196,0.128,0.8524,7227324
0.015,0.145,0.84,7167900
0.1424,0.3376,0.52,7039706
0.0106,0.0552,0.9342,6926382
0.193,0.2208,0.5862,6815301
0.015,0.065,0.92,6928836
0.2844,0.5098,0.2058,6815520
0.2746,0.3206,0.4048,6899003
0.0008,0.0046,0.9946,6898187
0.5064,0.1474,0.3462,6877626
0.099,0.3158,0.5852,6816646
0.1662,0.3826,0.4512,6938108
0.0014,0.0366,0.962,6894691
0.029,0.1758,0.7952,6853497
0.0008,0.0054,0.9938,6817484
0.0446,0.2474,0.708,6838803
0.0018,0.0108,0.9874,6914165
0.265,0.5496,0.1854,6880035
0.2144,0.3366,0.449,6919390
0.0018,0.037,0.9612,6939602
0.0024,0.0048,0.9928,6916959
0.003,0.028,0.969,6914278
0.051,0.173,0.776,6837293
0.0412,0.199,0.7598,6870947
0.0026,0.0358,0.9616,7145311
0.0276,0.0868,0.8856,6829586
0.0592,0.3086,0.6322,6872945
0.0416,0.1916,0.7668,6945039
0.0112,0.0812,0.9076,6883695
0.0632,0.3436,0.5932,6941038
0.0478,0.2122,0.74,6841943
0.0018,0.0114,0.9868,6914064
0.0028,0.0122,0.985,7166382
0.0556,0.1522,0.7922,6891311
0.0386,0.4528,0.5086,6924903
0.0836,0.1356,0.7808,6911606
0.1228,0.4124,0.4648,6868528
0.382,0.3598,0.2582,6819252
0.0626,0.5776,0.3598,6925100
0.008,0.0276,0.9644,6897876
0.013,0.0876,0.8994,7203498
0.0142,0.0798,0.906,6828406
0.1384,0.327,0.5346,6923608
0.0788,0.219,0.7022,6943632
0.0428,0.2102,0.747,6915728
0.0054,0.2768,0.7178,6840632
0.002,0.0116,0.9864,7128715
0.0286,0.1164,0.855,6862172
0.0684,0.5414,0.3902,6815577
0.0632,0.192,0.7448,7414258
0.1136,0.0884,0.798,6934665
0.037,0.149,0.814,6821062
0.0402,0.2386,0.7212,6927632
0.0002,0.0024,0.9974,6863009
0.0412,0.266,0.6928,6876083
0.0152,0.0758,0.909,6826797
0.0078,0.0408,0.9514,6846529
0.0752,0.2434,0.6814,6861636
0.009,0.1114,0.8796,6821655
0.0118,0.0692,0.919,6838653
0.0036,0.0388,0.9576,6884749
0.0922,0.2722,0.6356,6848713
0.0484,0.2294,0.7222,6930307
0.1128,0.2062,0.681,7160897
0.028,0.2188,0.7532,6942416
0.0438,0.5454,0.4108,6913486
0.4652,0.3216,0.2132,6906536
0.0246,0.253,0.7224,6853854
0.0012,0.0188,0.98,6921848
0.018,0.1654,0.8166,6907093
0.0012,0.0114,0.9874,6885354
0.0014,0.005,0.9936,7194111
0.1472,0.2778,0.575,6852377
0.18,0.3704,0.4496,6884064
0.016,0.176,0.808,6941906
0.0354,0.13,0.8346,6833489
0.094,0.4112,0.4948,6816260
0.0454,0.1534,0.8012,6879726
0.0024,0.0074,0.9902,6874848
0.094,0.4364,0.4696,6935231
0.0738,0.281,0.6452,7188831
0.0628,0.3644,0.5728,6877843
0.0018,0.0122,0.986,6884741
0.1884,0.5444,0.2672,6932945
0.3304,0.396,0.2736,6926159
0.0722,0.3838,0.544,6823613
0.0046,0.0418,0.9536,6934880
0.1472,0.3308,0.522,6832872
0.0,0.0036,0.9964,6881296
0.0432,0.2574,0.6994,6892848
0.038,0.2514,0.7106,6866033
0.0068,0.0696,0.9236,6921464
0.2188,0.4464,0.3348,6905684
0.1134,0.2476,0.639,6845725
0.0946,0.32,0.5854,6891310
0.0244,0.6706,0.305,6920681
0.06,0.2524,0.6876,6920361
0.0248,0.1056,0.8696,6845704
0.0418,0.5412,0.417,6921788
0.0118,0.3778,0.6104,6870456
0.0816,0.3216,0.5968,6936349
0.4788,0.295,0.2262,7225499
0.04,0.1886,0.7714,6899887
0.0422,0.1684,0.7894,6834844
0.0306,0.3234,0.646,6844317
0.0218,0.1882,0.79,6857436
0.024,0.1662,0.8098,6826526
0.188,0.2952,0.5168,6929142
0.002,0.0148,0.9832,6909537
0.1848,0.4056,0.4096,7161556
0.0974,0.3572,0.5454,6849706
0.0234,0.2278,0.7488,6935874
0.1002,0.2098,0.69,6874270
0.0074,0.0862,0.9064,6896522
0.272,0.0892,0.6388,6863608
0.0684,0.4106,0.521,6875336
0.0308,0.2148,0.7544,6913378
0.0898,0.262,0.6482,7186257
0.2142,0.4792,0.3066,6875807
0.3292,0.2412,0.4296,6845159
0.0062,0.1166,0.8772,6864764
0.0014,0.0096,0.989,6812135
0.0716,0.3652,0.5632,6885906
0.1032,0.2546,0.6422,6828949
0.0078,0.4218,0.5704,6907670
0.1428,0.3768,0.4804,6906787
0.0026,0.02,0.9774,6852407
0.0138,0.0878,0.8984,6916585
0.1166,0.53,0.3534,6925193
0.1244,0.4054,0.4702,6933488
0.0024,0.0236,0.974,7439149
0.1644,0.423,0.4126,7225536
0.2584,0.381,0.3606,6942169
0.0266,0.0632,0.9102,6923926
0.0502,0.1856,0.7642,6838703
0.0286,0.2284,0.743,7132213
0.006,0.042,0.952,6885191
0.1794,0.335,0.4856,6879837
0.0184,0.125,0.8566,6917851
0.0092,0.0526,0.9382,6855808
0.1596,0.3474,0.493,7177786
0.0214,0.1546,0.824,6924167
0.007,0.0226,0.9704,6900778
0.056,0.1198,0.8242,6946470
0.294,0.3408,0.3652,6868976
0.0034,0.0222,0.9744,6910280
0.024,0.1948,0.7812,6864321
0.0192,0.1312,0.8496,6855051
0.0758,0.3114,0.6128,6825938
0.0252,0.1606,0.8142,6831318
0.0468,0.3032,0.65,6902057
0.01,0.0172,0.9728,6934927
0.0126,0.0588,0.9286,6846339
0.0502,0.6544,0.2954,6920119
0.0192,0.0594,0.9214,6926184
0.2934,0.3604,0.3462,7163273
0.002,0.0134,0.9846,6904964
0.0092,0.0412,0.9496,6909209
0.0152,0.155,0.8298,6821928
0.0744,0.1556,0.77,6908525
0.0146,0.128,0.8574,6915304
0.0246,0.069,0.9064,6866564
0.6874,0.2046,0.108,6831288
0.002,0.026,0.972,6945626
0.1792,0.3622,0.4586,6917089
0.0936,0.3224,0.584,6845964
0.0024,0.0378,0.9598,6925148
0.0792,0.495,0.4258,6859070
0.0408,0.8826,0.0766,6938484
0.0152,0.0756,0.9092,7092476
0.0256,0.0828,0.8916,7137831
0.0476,0.2398,0.7126,7124733
0.0258,0.1484,0.8258,6891882
0.3124,0.3744,0.3132,6947958
0.0124,0.2838,0.7038,6895939
0.3412,0.108,0.5508,6849975
0.0608,0.213,0.7262,6852970
0.0944,0.3158,0.5898,6862428
0.1092,0.369,0.5218,7137330
0.0508,0.2128,0.7364,6930377
0.0646,0.6054,0.33,6922445
0.0014,0.0022,0.9964,6916385
0.071,0.685,0.244,6885777
0.023,0.0398,0.9372,6871511
0.02,0.1488,0.8312,6941000
0.178,0.3898,0.4322,7200464
0.0446,0.2278,0.7276,6829585
0.0032,0.0224,0.9744,6855177
0.0402,0.226,0.7338,6889100
0.2194,0.4328,0.3478,6883519
0.0154,0.1084,0.8762,6839153
0.2568,0.464,0.2792,6911877
0.0102,0.045,0.9448,6833979
0.1826,0.3592,0.4582,7180554
0.0226,0.1996,0.7778,6847510
0.0924,0.332,0.5756,6847894
0.0428,0.6586,0.2986,6861606
0.1584,0.2536,0.588,6870432
0.0066,0.12,0.8734,6871413
0.0432,0.2518,0.705,6886042
0.005,0.032,0.963,6864172
0.0138,0.0906,0.8956,6936912
0.0364,0.1894,0.7742,7199603
0.1126,0.3572,0.5302,6868457
0.081,0.1408,0.7782,6920471
0.0372,0.2042,0.7586,6839623
0.086,0.3126,0.6014,6849951
0.0028,0.0186,0.9786,6881134
0.005,0.0326,0.9624,6854306
0.1026,0.3786,0.5188,6845277
0.0506,0.1604,0.789,6867004
0.0042,0.04,0.9558,6854489
0.0262,0.154,0.8198,6835778
0.0472,0.021,0.9318,6863184
0.3882,0.3016,0.3102,6913119
0.01,0.04,0.95,6885155
0.214,0.3476,0.4384,6902901
0.0366,0.395,0.5684,6893339
0.0118,0.129,0.8592,7224259
0.046,0.1542,0.7998,6909584
0.115,0.1908,0.6942,6834995
0.105,0.239,0.656,6890959
0.0158,0.1596,0.8246,6924885
0.0874,0.3366,0.576,6848680
0.0012,0.0196,0.9792,6908314
0.0352,0.2418,0.723,6901301
0.2808,0.406,0.3132,7094467
0.1908,0.4934,0.3158,6919818
0.0308,0.2482,0.721,6866421
0.0642,0.2156,0.7202,6859095
0.0884,0.2218,0.6898,6941345
0.038,0.5784,0.3836,6823372
0.1212,0.3316,0.5472,7221024
0.0934,0.324,0.5826,6840883
0.0074,0.0988,0.8938,6927404
0.0108,0.087,0.9022,6886739
0.0024,0.018,0.9796,6853488
0.0036,0.0374,0.959,6872806
0.018,0.1242,0.8578,6948009
0.6246,0.2352,0.1402,7142172
0.0084,0.0764,0.9152,6899632
0.209,0.3184,0.4726,6896677
0.027,0.1086,0.8644,6851411
0.0024,0.0314,0.9662,6894082
0.0006,0.003,0.9964,6863553
0.0988,0.3902,0.511,6816018
0.0716,0.622,0.3064,6894101
0.0298,0.505,0.4652,7160032
0.0444,0.111,0.8446,7193805
0.0192,0.1788,0.802,6884116
0.1952,0.4278,0.377,6814821
0.5224,0.1164,0.3612,6890229
0.017,0.1236,0.8594,6886551
0.0052,0.0264,0.9684,6897948
0.0748,0.6316,0.2936,6938311
0.0422,0.193,0.7648,6907196
0.0014,0.0184,0.9802,6934545
0.0534,0.3332,0.6134,6820503
0.005,0.0142,0.9808,6890253
0.0436,0.1966,0.7598,6870666
0.0906,0.2878,0.6216,6816113
0.0188,0.6202,0.361,6902278
0.0252,0.1102,0.8646,6870422
0.0072,0.116,0.8768,6878253
0.0256,0.1634,0.811,7097177
0.04,0.1458,0.8142,6915915
0.0364,0.1752,0.7884,6823070
0.1966,0.4876,0.3158,6879009
0.0872,0.2782,0.6346,6827018
0.0192,0.1244,0.8564,6864614
0.1214,0.573,0.3056,6839329
0.0014,0.0298,0.9688,6939298
0.0568,0.4098,0.5334,7130851
0.1024,0.4268,0.4708,6932653
0.0274,0.3376,0.635,6882969
0.008,0.0282,0.9638,6861858
0.1156,0.4102,0.4742,6903126
0.0024,0.0322,0.9654,6923799
0.0414,0.1122,0.8464,7138884
0.0298,0.1526,0.8176,6897820
0.2174,0.4404,0.3422,6819511
0.0042,0.0418,0.954,6860327
0.0646,0.534,0.4014,6833647
0.0082,0.1404,0.8514,7132289
0.0152,0.1684,0.8164,6861594
0.0908,0.3438,0.5654,6833455
0.1082,0.3832,0.5086,6895264
0.0028,0.013,0.9842,6853065
0.0474,0.1276,0.825,6840072
0.129,0.316,0.555,6858081
0.0858,0.2416,0.6726,6940372
0.1372,0.2932,0.5696,6820534
0.276,0.4144,0.3096,7232568
0.0152,0.0942,0.8906,6906285
0.0812,0.2788,0.64,6881783
0.1566,0.1908,0.6526,6876401
0.052,0.2234,0.7246,6853806
0.0704,0.1964,0.7332,6818534
0.1538,0.6126,0.2336,7200701
0.0466,0.219,0.7344,6816973
0.0094,0.0422,0.9484,6894253
0.009,0.0284,0.9626,6887192
0.1086,0.469,0.4224,6815510
0.0106,0.1392,0.8502,6876337
0.0936,0.4834,0.423,6920401
0.2014,0.4212,0.3774,6896492
0.026,0.1648,0.8092,7158424
0.2066,0.0896,0.7038,6917390
0.0368,0.227,0.7362,6905297
0.196,0.4102,0.3938,6862716
0.1508,0.5168,0.3324,6815930
0.4542,0.3652,0.1806,6847811
0.0416,0.3156,0.6428,7096222
0.0302,0.5726,0.3972,6930255
0.0436,0.1502,0.8062,6849595
0.0268,0.1264,0.8468,6946337
0.0426,0.2514,0.706,6931941
0.3974,0.3434,0.2592,6825382
0.0118,0.0544,0.9338,6904317
0.1122,0.3222,0.5656,6838823
0.2694,0.3222,0.4084,6897144
0.1434,0.3234,0.5332,6839363
0.0232,0.083,0.8938,6827769
0.0098,0.0668,0.9234,6916760
0.008,0.109,0.883,6943163
0.0532,0.2438,0.703,6942254
0.0878,0.1412,0.771,6909111
0.0154,0.1522,0.8324,6917944
0.0014,0.0072,0.9914,7106843
0.085,0.261,0.654,6925432
0.0678,0.4784,0.4538,6886086
0.1386,0.2696,0.5918,6840392
0.051,0.3248,0.6242,6910982
0.0014,0.013,0.9856,6841495
0.3468,0.2872,0.366,7167155
0.084,0.3706,0.5454,6937806
0.2002,0.5098,0.29,6947876
0.051,0.4176,0.5314,6907555
0.0532,0.1986,0.7482,6826540
0.3422,0.3934,0.2644,6867282
0.1534,0.4716,0.375,6878147
0.0026,0.019,0.9784,7106332
0.0182,0.1298,0.852,6912792
0.1012,0.37,0.5288,6897170
0.0426,0.4384,0.519,6896564
0.2284,0.3686,0.403,6817178
0.0256,0.0426,0.9318,6827985
0.067,0.238,0.695,6906053
0.0328,0.1306,0.8366,6823041
0.0644,0.3532,0.5824,6866181
0.2116,0.3604,0.428,6848809
0.541,0.4038,0.0552,6882028
0.0462,0.347,0.6068,6844775
0.064,0.1438,0.7922,6877207
0.0236,0.1692,0.8072,7110123
0.008,0.0498,0.9422,6905359
0.0116,0.0654,0.923,6818763
0.0004,0.001,0.9986,6926095
0.067,0.155,0.778,6823923
0.0432,0.1516,0.8052,6903048
0.1084,0.2882,0.6034,6938667
0.006,0.123,0.871,6813439
0.168,0.442,0.39,7124807
0.0032,0.0964,0.9004,6925134
0.0354,0.1442,0.8204,6861503
0.0452,0.1942,0.7606,6901066
0.0254,0.1276,0.847,6941854
0.0398,0.1964,0.7638,7193460
0.0612,0.2576,0.6812,6882381
0.0154,0.093,0.8916,6895851
0.2966,0.3526,0.3508,6853102
0.0172,0.1104,0.8724,6823234
0.0024,0.0504,0.9472,6874756
0.0266,0.1264,0.847,6833202
0.1248,0.3836,0.4916,7158792
0.0544,0.2976,0.648,6895374
0.0434,0.1892,0.7674,6847207
0.001,0.0158,0.9832,6940073
0.1198,0.4772,0.403,6941930
0.0182,0.1344,0.8474,6894215
0.1608,0.4432,0.396,6965123
0.0248,0.3458,0.6294,6867904
0.131,0.3122,0.5568,6937100
0.3258,0.3984,0.2758,6943611
0.0774,0.4768,0.4458,6872968
0.2112,0.4904,0.2984,6873807
0.0584,0.1212,0.8204,6812504
0.0226,0.2066,0.7708,6860923
0.1798,0.7038,0.1164,6879374
0.0128,0.0936,0.8936,7118225
0.027,0.1366,0.8364,6900183
0.0282,0.1836,0.7882,6899490
0.0434,0.3132,0.6434,6912898
0.7008,0.173,0.1262,6851197
0.2828,0.463,0.2542,6827814
0.0302,0.4184,0.5514,6936870
0.041,0.1932,0.7658,6830995
0.0,0.002,0.998,7200064
0.2052,0.393,0.4018,6907794
0.003,0.0168,0.9802,6880959
0.0532,0.272,0.6748,6876516
0.0134,0.2068,0.7798,6848231
0.0916,0.4292,0.4792,6838950
0.0528,0.2872,0.66,6943144
0.0908,0.3022,0.607,6880128
0.0056,0.0324,0.962,6823882
0.015,0.1332,0.8518,6876180
0.3468,0.0828,0.5704,6909150
0.159,0.6106,0.2304,6879616
0.0756,0.3776,0.5468,6925903
0.0102,0.1238,0.866,6931125
0.0428,0.2048,0.7524,6816569
0.0232,0.1066,0.8702,7110377
0.0542,0.2508,0.695,6822750
0.0072,0.0466,0.9462,6919087
0.2304,0.3662,0.4034,6830591
0.0164,0.0772,0.9064,6893987
0.0692,0.4302,0.5006,6860619
0.0516,0.2886,0.6598,6824707
0.0676,0.0782,0.8542,6876844
0.0286,0.2854,0.686,6919319
0.0184,0.1658,0.8158,6931912
0.0806,0.2412,0.6782,6861324
0.0342,0.128,0.8378,6840495
0.1594,0.3568,0.4838,6946461
0.0014,0.0194,0.9792,6884955
0.0594,0.3588,0.5818,6860990
0.019,0.1722,0.8088,6942238
0.0718,0.3896,0.5386,6849748
0.0008,0.0114,0.9878,6888372
0.0054,0.0516,0.943,6842160
0.0092,0.1458,0.845,7139201
0.0766,0.3832,0.5402,6918587
0.0106,0.0958,0.8936,6830530
0.071,0.255,0.674,6837665
0.0018,0.0122,0.986,6827865
0.2036,0.3356,0.4608,6816270
0.0932,0.3748,0.532,6924958
0.132,0.5216,0.3464,6838049
0.0024,0.0086,0.989,6891577
0.0102,0.0792,0.9106,6925758
0.002,0.026,0.972,6880954
0.0882,0.4188,0.493,6895993
0.1286,0.2634,0.608,6894202
0.0912,0.4274,0.4814,7130995
0.0048,0.0368,0.9584,6826213
0.0244,0.1282,0.8474,6812879
0.144,0.341,0.515,6947630
0.003,0.0242,0.9728,6885404
0.085,0.2924,0.6226,6846832
0.0536,0.1874,0.759,6831912
0.02,0.0794,0.9006,6926489
0.1704,0.2454,0.5842,6920836
0.0028,0.05,0.9472,6924637
0.1168,0.415,0.4682,6903193
0.005,0.0438,0.9512,6912938
0.1134,0.3984,0.4882,6816522
0.0308,0.1482,0.821,6915180
0.001,0.0072,0.9918,7128113
0.117,0.1876,0.6954,6888418
0.0488,0.1704,0.7808,6921085
0.0042,0.0414,0.9544,6835686
0.006,0.1264,0.8676,6878715
0.0044,0.0404,0.9552,6934493
0.0106,0.4378,0.5516,6946614
0.0098,0.0912,0.899,6882756
0.0382,0.2898,0.672,6901993
0.0794,0.3398,0.5808,6825024
0.161,0.4328,0.4062,6920032
0.0016,0.0124,0.986,6931680
0.0694,0.334,0.5966,7108195
0.137,0.4638,0.3992,6913956
0.0884,0.3892,0.5224,6853594
0.0022,0.0438,0.954,6882132
0.1118,0.369,0.5192,6817090
0.0158,0.1086,0.8756,6929241
0.002,0.0238,0.9742,7149923
0.1344,0.19,0.6756,6890817
0.0526,0.2714,0.676,6869683
0.0538,0.2582,0.688,6938403
0.0054,0.0296,0.965,6934326
0.098,0.3176,0.5844,6942184
0.0074,0.0426,0.95,6939724
0.0906,0.2966,0.6128,6821180
0.0034,0.0246,0.972,6928589
0.0612,0.3068,0.632,6813197
0.0126,0.2066,0.7808,6922370
0.027,0.141,0.832,6930290
0.1112,0.6724,0.2164,6844740
0.3456,0.3486,0.3058,6890461
0.0538,0.2626,0.6836,6922863
0.0024,0.0326,0.965,6867720
0.1108,0.3132,0.576,6892603
0.052,0.7914,0.1566,6943740
0.1888,0.3792,0.432,6833592
0.0184,0.3346,0.647,7223371
0.0238,0.1592,0.817,6858911
0.0174,0.1142,0.8684,6841874
0.1344,0.2776,0.588,6927587
0.0198,0.165,0.8152,6932528
0.0854,0.2788,0.6358,7215593
0.0036,0.021,0.9754,6859511
0.2548,0.2924,0.4528,6842896
0.0804,0.3238,0.5958,6819494
0.077,0.306,0.617,6871115
0.02,0.0844,0.8956,7389410
0.0478,0.1724,0.7798,6822570
0.0288,0.26,0.7112,6813771
0.0526,0.3056,0.6418,6882862
0.015,0.09,0.895,6861330
0.0136,0.128,0.8584,6941575
0.251,0.3556,0.3934,6822561
0.0154,0.6254,0.3592,6935150
0.0162,0.1264,0.8574,6941017
0.0316,0.1324,0.836,6862695
0.042,0.2926,0.6654,6829471
0.0272,0.147,0.8258,7117580
0.3032,0.37,0.3268,6887587
0.221,0.354,0.425,6822122
0.0496,0.241,0.7094,6908284
0.0738,0.2914,0.6348,6927102
0.0096,0.044,0.9464,6862969
0.14,0.2794,0.5806,6911211
0.209,0.337,0.454,6840421
0.006,0.0644,0.9296,6831051
0.0212,0.1306,0.8482,7141782
0.0002,0.0068,0.993,6836307
0.002,0.0168,0.9812,6827632
0.0112,0.1744,0.8144,6869628
0.0182,0.295,0.6868,6848554
0.016,0.1958,0.7882,7118803
